mean [tax_paid] of consumers,mean [tax_collected] of consumers,mean [asked_someone_to_broker] of consumers,mean [brokered_for_someone] of consumers,mean [brokered_for_new_user] of consumers,mean [pinched] of consumers,mean [selling_price] of dealers,count dealers,count consumers
0.0,1136.3,131.56,58.21,59.54,9.08379360465116,125.0909090909091,22,100
0.0,1212.5102040816328,131.55102040816325,61.877551020408156,61.36734693877551,9.846141096032325,123.125,24,98
0.0,1224.22,129.06,63.14,63.14,10.140987408880052,120.72,25,100
1370.5670103092787,1350.3092783505153,145.62886597938146,69.08247422680411,70.14432989690721,8.955153906635347,150.78571428571428,14,97
0.0,1305.5567010309278,125.0,66.82474226804123,66.47422680412372,10.689031603853305,122.0,28,97
0.0,1202.909090909091,129.94949494949495,61.5050505050505,61.626262626262616,9.62637718074676,124.91666666666669,24,99
1250.1855670103093,1253.1958762886595,150.8556701030928,64.08247422680411,63.917525773195884,10.188584360070404,123.0,12,97
0.0,1310.6565656565656,125.80808080808079,67.12121212121212,67.15151515151516,10.541473718417418,124.33333333333331,27,99
0.0,1244.14,127.7,63.72,63.41,10.251647989452868,121.36,25,100
0.0,1134.4257425742576,130.63366336633663,58.118811881188115,58.118811881188115,8.83568983379882,128.3913043478261,23,101
1416.17,1423.41,142.01,72.94,72.58,11.237447368421051,126.66666666666669,15,100
0.0,1083.0,131.3009708737864,55.18446601941748,55.524271844660184,8.42333333333333,128.57142857142858,21,103
1358.33,1365.09,143.53,69.87,69.49,10.236347080878414,133.35714285714286,14,100
0.0,1173.4747474747476,129.7979797979798,60.464646464646464,60.96969696969697,9.36392861101873,125.29166666666669,24,99
0.0,1187.0588235294115,129.29411764705878,60.65686274509804,60.65686274509804,9.435825488162768,125.78260869565216,23,102
0.0,1165.4123711340205,133.69072164948454,59.876288659793815,59.77319587628865,9.163356742297516,127.1818181818182,22,97
1551.7722772277227,1562.4851485148513,137.82178217821786,79.79207920792079,79.23762376237623,10.321949783747987,151.375,16,101
0.0,1128.3465346534656,133.7029702970297,57.70297029702971,57.70297029702971,8.837060207326212,127.66666666666669,21,101
0.0,1149.9897959183672,136.01020408163262,58.86734693877551,58.78571428571429,9.140746753246752,125.71428571428572,21,98
0.0,1301.54,126.58,66.27,66.27,10.461917237273001,124.4074074074074,27,100
1637.2525252525254,1635.8989898989898,140.14141414141417,84.54545454545455,84.5959595959596,12.875462098024409,127.05555555555556,18,99
0.0,1222.5408163265304,132.4795918367347,62.795918367346935,62.3265306122449,9.847935951963974,124.1304347826087,23,98
0.0,1308.5353535353536,125.6969696969697,66.29292929292929,66.01010101010101,10.798405511049195,121.17857142857143,28,99
1450.0103092783506,1440.2371134020618,147.55670103092785,74.1958762886598,74.59793814432992,10.6684230622375,135.0,15,97
0.0,1145.1881188118812,132.23762376237624,59.16831683168317,59.16831683168317,9.386787859113783,122.0,22,101
0.0,1207.6354166666667,132.30208333333334,61.6875,61.96875,9.91219220246238,121.83333333333331,24,96
0.0,1055.0594059405942,136.25742574257427,54.46534653465346,54.46534653465346,8.208897916818707,128.5263157894737,19,101
1422.104166666667,1402.0625,144.92708333333334,71.3125,72.38541666666667,10.790629810159055,129.93333333333334,15,96
0.0,1204.2828282828282,132.6969696969697,62.18181818181818,61.70707070707071,9.975625078527452,120.5909090909091,22,99
1456.969696969697,1455.090909090909,143.16161616161617,74.57575757575758,74.64646464646465,10.478331078427091,138.86666666666667,15,99
0.0,1254.0526315789473,122.2421052631579,63.98947368421052,66.63157894736842,10.049649022384235,124.78571428571428,28,95
0.0,1176.4380952380952,124.31428571428572,60.53333333333333,60.53333333333333,9.43057210055286,124.72,25,105
1387.0673076923074,1387.0673076923074,138.58653846153842,71.32692307692308,71.32692307692308,9.113451430304254,152.2,15,104
0.0,1190.6969696969695,130.03030303030303,60.737373737373744,60.92929292929293,9.196114943932274,129.47826086956522,23,99
0.0,1166.611650485437,128.6990291262136,59.708737864077676,59.708737864077676,9.54456690736966,122.17391304347828,23,103
0.0,1153.6734693877552,133.27551020408166,59.24489795918368,58.85714285714285,9.351811468876424,123.36363636363636,22,98
1550.4851485148513,1550.4851485148513,138.990099009901,79.31683168316832,79.31683168316832,12.191603850486805,127.17647058823529,17,101
0.0,1219.2912621359226,123.6116504854369,62.242718446601934,61.85436893203884,9.609798724274293,126.88,25,103
0.0,1005.6767676767676,144.41414141414145,51.02020202020203,50.96969696969697,7.947597556108196,126.53846153846152,13,99
0.0,1034.11,140.41,53.18,53.18,8.344403458213254,123.92857142857143,14,100
1201.66,1201.66,148.53,61.55,61.55,11.260535475234274,106.71428571428572,7,100
0.0,1141.45,134.22,58.38,58.38,9.691889596602973,121.06666666666666,15,100
1163.3366336633662,1163.3366336633662,146.7128712871287,59.61386138613862,59.61386138613862,7.779150741821902,149.54545454545453,11,101
0.0,1228.1881188118812,127.3861386138614,62.68316831683168,62.68316831683168,10.313030005290603,119.0909090909091,22,101
0.0,1179.2178217821781,129.05940594059405,60.574257425742566,60.574257425742566,9.546641992604751,123.52173913043478,23,101
1377.6274509803925,1377.6274509803925,142.17647058823533,69.83333333333333,69.83333333333333,10.181442218729444,135.30769230769232,13,102
0.0,1217.81,131.28,62.68,62.68,10.027254013997528,121.45,20,100
0.0,1031.2450980392157,137.3235294117647,52.784313725490186,52.784313725490186,8.472670993279943,121.71428571428572,14,102
0.0,1207.7920792079208,128.59405940594058,61.80198019801981,61.80198019801981,9.644800632513345,125.22727272727272,22,101
1369.2772277227725,1369.2772277227725,144.0693069306931,69.84158415841584,69.84158415841584,10.282432248231082,133.16666666666666,12,101
0.0,1186.04,131.61,61.02,61.12,9.160294225818312,129.47619047619048,21,100
0.0,1077.079207920792,133.8118811881188,55.24752475247525,55.643564356435654,8.280978020918445,130.06666666666666,15,101
0.0,1102.421568627451,133.54901960784315,56.83333333333334,56.83333333333334,8.71479500891265,126.5,18,102
1378.1274509803925,1378.1274509803925,143.2647058823529,70.6470588235294,70.6470588235294,10.526237874703344,130.9230769230769,13,102
0.0,1117.6138613861383,136.84158415841586,57.82178217821782,57.82178217821782,8.834164946837694,126.33333333333331,18,101
1433.3,1435.65,144.96,73.67,73.53,12.218297872340429,117.5,12,100
0.0,1125.4158415841582,132.96039603960395,58.118811881188115,58.118811881188115,9.313786275179245,120.83333333333331,18,101
0.0,1026.9238095238097,133.26666666666668,52.4,52.4,7.993698569204535,128.46666666666667,15,105
1247.828282828283,1250.6565656565656,147.65656565656562,64.1111111111111,63.949494949494955,9.419170787371623,132.77777777777777,9,99
0.0,1155.19,134.16,59.94,59.94,8.916560891938254,129.55555555555554,18,100
0.0,1170.89,132.31,59.98,59.65,9.68878775341332,120.85,20,100
0.0,1066.92,138.32,55.04,55.04,7.924074270557028,134.64285714285714,14,100
1484.76,1484.76,143.77,76.0,76.0,11.328280773143439,131.06666666666666,15,100
0.0,1066.68,138.53,54.65,54.65,8.040301507537682,132.66666666666666,15,100
0.0,1104.5196078431372,133.33333333333334,56.901960784313715,56.901960784313715,8.812635078969244,125.3125,16,102
0.0,1124.5841584158418,133.59405940594058,57.79207920792079,57.79207920792079,8.764209754308764,128.25,16,101
1350.591836734694,1314.530612244898,146.4591836734694,67.08163265306122,68.89795918367346,10.05551928699157,130.72727272727272,11,98
0.0,1171.4752475247526,132.19801980198022,59.732673267326724,59.732673267326724,9.581588335329442,122.26315789473685,19,101
1288.3333333333333,1288.3333333333333,144.5392156862745,66.18627450980392,66.18627450980392,10.040967226219024,128.30769230769232,13,102
0.0,1060.0,135.37254901960785,54.0,54.0,8.034170727801039,131.84615384615384,13,102
0.0,1067.2058823529412,135.87254901960785,54.950980392156865,54.950980392156865,8.285759956156374,128.8,15,102
1446.1212121212118,1451.6565656565656,143.9090909090909,74.17171717171719,73.8888888888889,11.070080571859927,131.13333333333333,15,99
0.0,1010.7128712871288,139.02970297029702,51.31683168316832,51.31683168316832,7.330511338766781,137.46153846153842,13,101
0.0,1027.2692307692307,133.41346153846158,52.81730769230769,52.81730769230769,8.6213686249193,119.15384615384615,13,104
0.0,1168.77,132.31,59.64,59.64,9.18225589225589,127.28571428571428,21,100
1503.2211538461538,1503.2211538461538,137.51923076923077,77.0,77.0,12.372190566635014,121.5,16,104
0.0,1152.4857142857145,127.55238095238096,58.828571428571436,58.828571428571436,8.84009948065248,130.2,20,105
0.0,1138.88,130.35,58.63,58.76,9.2629524196828,122.95,20,100
0.0,1139.5656565656564,135.64646464646464,58.262626262626256,58.595959595959606,8.939439218482923,127.4761904761905,21,99
1312.5445544554455,1312.5445544554455,143.69306930693068,68.04950495049505,68.04950495049505,8.96809358827537,146.35714285714286,14,101
0.0,1131.79,131.93,58.22,58.22,8.95423741007194,126.36363636363636,22,100
0.0,1144.4545454545455,135.40404040404042,58.57575757575758,58.5050505050505,9.048774644030667,126.4761904761905,21,99
0.0,1141.6138613861385,133.98019801980195,58.237623762376245,58.237623762376245,9.259903858288494,123.28571428571428,21,101
1588.0816326530612,1598.9387755102039,142.40816326530614,81.18367346938777,80.63265306122447,11.621188193105375,137.58823529411765,17,98
1635.96,1635.96,140.23,83.89,83.89,12.048805237315873,135.77777777777777,18,100
0.0,1264.99,125.54,64.75,64.75,10.363247344461307,122.03703703703705,27,100
0.0,1212.02,130.07,62.39,62.39,9.638330019880721,125.75,24,100
0.0,1203.88,130.86,61.85,61.85,9.676700201207241,124.25,24,100
1354.90099009901,1354.90099009901,142.70297029702968,69.12871287128714,69.12871287128714,9.479567147119507,142.92857142857142,14,101
0.0,1115.5196078431372,129.7450980392157,57.03921568627451,57.03921568627451,8.659644097582575,128.8181818181818,22,102
0.0,1177.5294117647059,129.26470588235293,60.70588235294117,60.70588235294117,9.338093306288034,125.95652173913044,23,102
0.0,1193.7115384615386,124.52884615384615,61.25,61.25,9.429001093693039,126.6,25,104
1410.5445544554455,1410.5445544554455,141.98019801980195,72.5049504950495,72.5049504950495,10.642941809271473,132.53333333333333,15,101
0.0,1161.1666666666667,130.13725490196077,59.67647058823529,59.67647058823529,9.375815846001325,123.82608695652172,23,102
0.0,1217.7821782178219,128.34653465346534,62.46534653465346,62.46534653465346,9.817657031746386,124.04,25,101
0.0,1201.7272727272727,128.34343434343435,62.0,62.343434343434346,9.660187079801227,124.4,25,99
1401.7058823529412,1401.7058823529412,141.99019607843138,71.70588235294117,71.70588235294117,10.950827205882351,128.0,15,102
1450.37,1450.37,143.47,73.76,73.76,9.839687924016284,147.4,15,100
0.0,1254.11,128.63,64.29,64.29,10.162965964343595,123.4,25,100
0.0,1225.8415841584156,128.0990099009901,63.17821782178218,63.17821782178218,9.988930770521641,122.72,25,101
0.0,1192.8333333333333,129.73529411764707,60.82352941176471,61.20588235294117,9.582663872394924,124.47826086956522,23,102
1450.66,1450.66,144.16,74.14,74.14,11.59909381663113,125.06666666666666,15,100
0.0,1132.5686274509806,129.13725490196077,58.07843137254902,58.07843137254902,9.230715248537404,122.69565217391305,23,102
0.0,1196.96,131.89,61.11,61.24,9.764434196523588,122.56521739130434,23,100
0.0,1229.1881188118812,129.37623762376236,62.80198019801981,62.80198019801981,9.700925633503834,126.70833333333331,24,101
1249.69,1238.2,144.64,63.79,64.37,8.947526403557532,138.38461538461542,13,100
0.0,1228.22,128.37,62.52,62.52,9.949935191186,123.44,25,100
0.0,1206.0196078431372,127.77450980392156,61.72549019607843,61.72549019607843,9.989620245688632,120.72727272727272,22,102
0.0,1158.44,134.32,59.35,59.42,9.588979109184075,120.8095238095238,21,100
1536.920792079208,1509.5841584158413,139.23762376237624,77.06930693069306,78.4950495049505,11.350256830194294,133.0,17,101
1445.63,1445.63,144.62,74.14,74.14,11.154552469135805,129.6,15,100
0.0,1176.450980392157,127.91176470588236,60.5,60.5,9.577619921781467,122.83333333333331,24,102
0.0,1194.5865384615386,123.97115384615385,61.480769230769226,61.480769230769226,9.465820431549432,126.2,25,104
0.0,1273.2626262626266,127.19191919191921,65.12121212121212,65.49494949494951,10.209123318748984,124.66666666666669,27,99
1470.766990291262,1470.766990291262,139.3495145631068,75.5631067961165,75.5631067961165,11.490367111650484,128.0,16,103
0.0,1185.138613861386,130.52475247524757,60.396039603960396,60.79207920792079,9.835175218766686,120.5,22,101
0.0,1239.1078431372548,125.32352941176471,63.57843137254902,63.57843137254902,10.156448451345216,121.96153846153848,26,102
0.0,1302.950980392157,119.20588235294115,66.90196078431373,66.90196078431373,10.59309740156225,123.0,30,102
1254.17,1264.3,145.66,65.34,64.83,10.158728999269544,124.45454545454544,11,100
0.0,1122.9191919191921,134.41414141414145,57.57575757575758,57.56565656565657,8.987582986170557,124.94117647058823,17,99
0.0,1132.45,135.38,58.33,57.73,9.504896474538333,119.13333333333334,15,100
1145.34,1131.02,148.55,57.65,58.35,7.989937205651493,141.55555555555554,9,100
0.0,1046.0833333333333,143.20833333333334,53.76041666666666,51.75,8.213886550692104,127.28571428571428,14,96
1254.061224489796,1255.5102040816328,149.40816326530614,64.3061224489796,64.24489795918367,10.102861920188706,124.27272727272728,11,98
0.0,1124.2061855670104,139.17525773195877,57.45360824742268,56.75257731958763,8.750689173369588,128.47058823529414,17,97
0.0,1210.020202020202,133.84848484848484,61.717171717171716,61.78787878787879,9.603334936668267,126.0,20,99
0.0,1123.920792079208,134.98019801980195,57.70297029702971,57.70297029702971,9.102830319051712,123.38888888888887,18,101
1279.29,1279.29,147.51,65.8,65.8,9.444422818791946,135.45454545454547,11,100
0.0,1127.3465346534656,133.78217821782178,57.44554455445545,57.485148514851495,9.091750116523775,123.70588235294115,17,101
0.0,1197.5555555555557,129.49494949494948,61.67676767676768,62.77777777777778,9.13213941844791,131.13636363636363,22,99
0.0,1149.72,134.1,59.12,59.04,8.822568659127626,130.31578947368422,19,100
1545.1683168316833,1528.1980198019805,138.82178217821786,78.61386138613861,79.48514851485149,10.788773395611987,141.64705882352942,17,101
0.0,1109.8235294117646,131.10784313725492,57.107843137254896,57.107843137254896,8.935804686590497,124.10526315789473,19,102
0.0,1096.0294117647059,134.05882352941177,56.107843137254896,56.22549019607843,8.825601705201457,124.1875,16,102
1111.21,1104.72,146.84,57.13,57.53,8.845622775800711,124.88888888888887,9,100
0.0,1126.3069306930693,132.2970297029703,57.88118811881189,57.82178217821782,9.149885137767509,122.83333333333331,18,101
1263.6701030927836,1280.0103092783506,148.0721649484536,65.62886597938143,64.79381443298968,10.307550074715852,124.1818181818182,11,97
0.0,1053.2803738317757,126.07476635514018,54.28971962616822,54.364485981308405,8.036474001577687,131.0625,16,107
0.0,1073.223300970874,133.25242718446603,54.582524271844655,55.32038834951457,7.824228196628484,137.16666666666666,18,103
0.0,1093.360824742268,139.69072164948454,56.35051546391753,57.319587628865975,8.008013853092784,136.53333333333333,15,97
1240.4329896907213,1239.0103092783506,150.82474226804123,63.77319587628865,63.8659793814433,9.543083255032222,129.83333333333334,12,97
0.0,1139.7722772277227,131.82178217821786,58.643564356435654,59.18811881188119,9.322792288853524,122.23529411764706,17,101
0.0,1321.3265306122448,127.57142857142857,67.55102040816327,67.37755102040815,11.080306336371029,119.25,24,98
0.0,1139.621052631579,135.2421052631579,58.494736842105254,59.29473684210527,9.323428079242033,123.05263157894736,19,95
1298.6632653061224,1300.3775510204084,148.0612244897959,66.66326530612245,66.54081632653062,10.548785443380886,123.27272727272728,11,98
0.0,1009.1020408163264,144.80612244897958,51.377551020408156,51.1530612244898,7.0920826161790025,142.28571428571428,14,98
1074.2323232323233,1091.2727272727273,148.47474747474752,55.868686868686865,54.97979797979797,10.449944036811342,104.42857142857143,7,99
0.0,1093.7474747474748,138.58585858585855,56.27272727272727,55.77777777777778,8.285965717783897,132.0,16,99
0.0,1179.8865979381446,133.8762886597938,60.2680412371134,59.793814432989684,9.932585450077427,118.7894736842105,19,97
1209.5656565656564,1211.828282828283,150.74747474747474,62.323232323232325,62.21212121212121,9.46740845959596,128.0,10,99
0.0,1105.009708737864,129.3106796116505,56.582524271844655,56.66990291262135,8.82815922848588,124.83333333333331,18,103
0.0,1115.1782178217825,134.0,57.732673267326724,57.70297029702971,9.235430375335671,120.75,16,101
0.0,1126.271844660194,129.8252427184466,57.631067961165044,57.631067961165044,9.039953427395329,124.58823529411764,17,103
1336.9611650485438,1346.0970873786407,139.2233009708738,68.64077669902913,68.19417475728156,10.330142937380362,130.30769230769232,13,103
0.0,1087.5588235294117,133.86274509803923,55.88235294117647,55.88235294117647,8.517347614523048,127.6875,16,102
0.0,1146.6138613861385,132.5742574257426,58.742574257425744,58.55445544554457,8.990975850352562,127.52941176470587,17,101
1028.55,1035.75,150.14,53.13,52.74,8.890557939914165,116.5,8,100
0.0,1096.4313725490197,133.76470588235293,56.34313725490196,56.34313725490196,8.931161156364801,122.76470588235294,17,102
0.0,1094.1354166666667,140.19791666666666,56.35416666666666,56.25,8.373630712365596,130.5263157894737,19,96
1491.919191919192,1501.3838383838386,141.28282828282832,76.71717171717172,76.21212121212122,11.131668866608623,134.875,16,99
0.0,1195.14,130.77,61.36,61.36,9.863603851444294,121.16666666666669,24,100
0.0,1203.9191919191921,131.49494949494948,62.07070707070707,62.20202020202021,9.590888969375024,125.5,24,99
1405.1122448979593,1402.142857142857,144.60204081632654,71.59183673469387,71.77551020408163,10.959949378396487,127.93333333333334,15,98
0.0,1193.03,130.55,61.14,61.54,9.592698634931745,123.95652173913044,23,100
0.0,1272.7346938775509,127.27551020408166,65.42857142857143,64.64285714285714,10.3409693877551,123.07692307692308,26,98
0.0,1144.6435643564355,129.5148514851485,58.44554455445545,58.92079207920793,8.912255240419096,128.43478260869566,23,101
1440.28,1440.28,142.84,73.77,73.77,10.600686947988224,135.86666666666667,15,100
0.0,1235.7083333333333,134.16666666666666,63.57291666666666,62.58333333333334,9.726656970111794,127.04347826086956,23,96
0.0,1251.3645833333333,132.95833333333334,64.19791666666667,64.11458333333333,9.864114360828127,126.79166666666669,24,96
0.0,1276.06,125.63,65.47,64.57,10.449990900818923,122.11111111111113,27,100
1439.3979591836735,1450.5408163265304,144.72448979591837,74.64285714285714,74.08163265306122,11.548891849733524,125.6,15,98
0.0,1256.21,123.44,64.33,63.68,10.05862099644128,124.88888888888887,27,100
0.0,1236.0686274509806,123.67647058823529,63.31372549019608,63.19607843137255,9.825063990744571,125.80769230769229,26,102
1464.2244897959185,1390.6224489795916,141.8877551020408,71.27551020408163,75.04081632653063,9.69750661770984,143.4,15,98
0.0,1307.060606060606,124.33333333333331,67.34343434343434,67.04040404040404,10.297607475998024,126.92857142857143,28,99
0.0,1186.3564356435645,125.19801980198021,60.70297029702971,59.67326732673267,9.356123309491835,126.8,25,101
1242.5940594059407,1247.6732673267327,143.68316831683168,64.08910891089107,63.84158415841584,9.866029486160297,126.46153846153848,13,101
0.0,1171.408163265306,127.31632653061224,60.255102040816325,61.122448979591844,9.518308298612034,123.04,25,98
0.0,1266.82,126.87,64.72,64.72,10.256275303643722,123.5,26,100
1500.3505154639176,1502.5154639175257,145.17525773195877,77.3917525773196,77.20618556701032,11.709813649625142,128.3125,16,97
0.0,1181.0947368421052,139.93684210526317,60.87368421052632,59.93684210526316,9.422375244053493,125.35,20,95
0.0,1242.7755102040817,127.77551020408166,63.96938775510204,63.44897959183673,9.95752334832238,124.80769230769229,26,98
0.0,1220.6161616161614,131.14141414141417,61.64646464646464,61.45454545454545,9.81697704572836,124.30434782608695,23,99
1574.6632653061224,1580.4489795918366,143.14285714285714,81.07142857142857,80.79591836734693,13.427102775143045,117.70588235294115,17,98
0.0,1295.7052631578947,127.52631578947368,66.4421052631579,66.06315789473685,10.64202840536083,121.74074074074076,27,95
0.0,1178.142857142857,137.48979591836738,59.3469387755102,58.91836734693877,9.824402791700557,119.88888888888887,18,98
1445.1836734693875,1439.7346938775509,145.1530612244898,73.9795918367347,74.22448979591837,10.82507288629738,133.0,15,98
0.0,1202.4329896907213,133.1958762886598,61.96907216494846,61.876288659793815,9.933893233795473,121.04347826086956,23,97
0.0,1189.909090909091,132.68686868686868,60.79797979797979,61.22222222222222,9.655432233413887,123.21739130434784,23,99
1579.069306930693,1579.069306930693,139.73267326732673,80.83168316831683,80.83168316831683,10.531516844889994,149.9375,16,101
0.0,1227.5631067961165,124.87378640776699,63.20388349514563,63.20388349514563,9.923720514091572,123.53846153846152,26,103
0.0,1206.9607843137255,127.59803921568628,62.00980392156863,62.00980392156863,9.782863500009931,123.375,24,102
0.0,1223.5346534653465,126.47524752475249,62.16831683168317,62.396039603960396,9.934513262953443,123.16,25,101
1392.84,1384.79,143.83,71.07,71.47,10.349701046337811,133.8,15,100
0.0,1177.0980392156862,128.99019607843138,60.54901960784314,60.54901960784314,9.360993585369185,125.70833333333331,24,102
0.0,1233.561224489796,127.89795918367346,63.74489795918368,65.07142857142857,9.799136769622276,125.84615384615385,26,98
1598.8969072164948,1615.1546391752577,142.35051546391753,82.64948453608247,81.82474226804123,12.236019993751947,132.0,17,97
0.0,1231.6990291262134,124.02912621359225,63.291262135922324,63.097087378640786,9.908469912525232,124.30769230769229,26,103
0.0,1131.35,134.95,57.62,57.62,9.259130434782607,122.1875,16,100
1240.861386138614,1247.0891089108914,143.27722772277227,64.23762376237622,63.8910891089109,9.190565995375051,135.69230769230768,13,101
0.0,970.36,142.45,49.56,49.56,7.259551122194514,133.66666666666666,12,100
0.0,1077.1919191919192,138.6161616161616,54.78787878787879,55.262626262626256,8.406804780373982,128.13333333333333,15,99
0.0,1166.46,133.53,59.88,59.88,9.134377447141745,127.7,20,100
1140.6336633663366,1140.6336633663366,146.38613861386142,58.930693069306926,58.930693069306926,8.659054725348309,131.72727272727272,11,101
0.0,1126.7326732673268,132.990099009901,57.94059405940594,57.94059405940594,9.267498178389266,121.57894736842104,19,101
0.0,924.05,144.71,47.4,47.4,7.625318829707421,121.1818181818182,11,100
1274.96,1274.96,147.53,65.05,65.05,10.600574452003023,120.27272727272728,11,100
0.0,1139.118811881188,131.64356435643563,58.40594059405941,58.40594059405941,9.198806017883081,123.83333333333331,18,101
1384.4190476190474,1384.4190476190474,138.38095238095238,70.35238095238095,70.35238095238095,11.477964042759963,120.6153846153846,13,105
0.0,1119.4134615384612,126.57692307692308,57.509615384615394,57.403846153846146,8.861855399009052,126.3181818181818,22,104
0.0,1136.7821782178219,131.23762376237624,57.96039603960397,57.96039603960397,8.844808590651347,128.38095238095238,21,101
0.0,916.5673076923076,138.98076923076923,46.46153846153846,46.46153846153846,7.696366705813272,119.0909090909091,11,104
1259.6601941747572,1259.6601941747572,142.28155339805824,64.59223300970874,64.59223300970874,10.729643902681065,117.4,10,103
0.0,1011.2941176470587,138.3235294117647,51.98039215686275,51.98039215686275,7.432570455835067,136.0625,16,102
0.0,1136.873786407767,130.6601941747573,58.22330097087379,58.22330097087379,9.26585584634867,122.66666666666669,18,103
1283.33,1283.33,146.46,65.59,65.59,9.479142045454543,135.38461538461542,13,100
0.0,984.9019607843137,138.5392156862745,50.54901960784314,50.54901960784314,8.100632987945009,121.58333333333331,12,102
1198.138613861386,1198.138613861386,145.98019801980195,61.514851485148505,61.514851485148505,9.522778000343383,125.8181818181818,11,101
0.0,1002.3883495145633,134.79611650485438,51.524271844660184,51.524271844660184,7.8600562461935315,127.52941176470587,17,103
0.0,995.18,142.03,51.36,51.36,8.05861231101512,123.46666666666668,15,100
0.0,1206.18,131.21,61.65,61.65,9.455531004989307,127.54545454545456,22,100
1222.141414141414,1231.4848484848485,147.22222222222226,62.767676767676775,62.28282828282829,9.787813102119461,125.8181818181818,11,99
0.0,930.5353535353537,144.46464646464648,47.42424242424242,48.38383838383839,7.6081506892827635,122.30769230769229,13,99
0.0,1127.26,133.37,58.0,58.55,9.035867454622199,124.68421052631581,19,100
1150.58,1150.58,149.32,58.96,58.96,8.522814814814819,135.0,10,100
0.0,1122.6831683168316,134.009900990099,57.732673267326724,57.732673267326724,8.666077944649404,129.5263157894737,19,101
0.0,1147.0,135.57575757575756,58.74747474747475,58.56565656565657,8.79521876409562,130.41176470588235,17,99
0.0,1104.58,136.51,56.54,56.54,8.717669452181989,126.70588235294115,17,100
1223.754716981132,1223.754716981132,139.45283018867926,62.481132075471706,62.481132075471706,9.425581902293695,129.83333333333334,12,106
0.0,1036.6176470588234,137.58823529411765,53.470588235294116,53.470588235294116,8.600257027589796,120.53333333333332,15,102
1271.6633663366338,1288.0,143.0990099009901,66.01980198019803,65.1980198019802,9.2,140.0,9,101
0.0,935.9223300970874,137.59223300970874,48.485436893203875,48.485436893203875,7.311893203883495,128.0,13,103
0.0,1102.9714285714283,128.15238095238095,57.038095238095245,57.038095238095245,9.252298959318823,119.2105263157895,19,105
0.0,1090.4368932038838,130.09708737864077,56.33009708737865,56.33009708737865,8.80398875712478,123.85714285714286,21,103
1092.912621359223,1092.912621359223,145.46601941747576,56.097087378640786,56.097087378640786,8.302513007563157,131.63636363636363,11,103
0.0,1185.6176470588236,126.77450980392156,61.107843137254896,60.558823529411775,9.766207965888167,121.4,20,102
0.0,1118.7745098039218,131.4803921568627,57.38235294117647,57.38235294117647,9.387527106036071,119.05555555555556,18,102
1407.16,1407.16,143.54,71.98,71.98,10.464749628160632,134.46666666666667,15,100
0.0,1014.8,138.25,52.17,52.33,7.852619047619051,129.23076923076923,13,100
1411.87,1411.87,144.32,72.17,72.17,10.186652236652236,138.6,15,100
0.0,1171.5757575757575,134.43434343434345,59.75757575757576,59.06060606060606,9.251495573103618,126.63636363636364,22,99
0.0,1142.3737373737374,135.5151515151515,59.080808080808076,58.85858585858586,8.678551067841951,131.61904761904762,21,99
0.0,1064.2277227722773,135.56435643564356,54.15841584158416,54.15841584158416,8.199645876996456,129.78947368421052,19,101
1307.33,1307.33,144.95,67.11,67.11,9.668578975171684,135.21428571428572,14,100
0.0,1143.6836734693875,133.3469387755102,58.59183673469388,58.14285714285714,8.659445675132659,132.04761904761904,21,98
0.0,1215.24,130.54,61.91,61.91,9.999670781893004,121.5,24,100
1244.57,1244.57,147.46,63.55,63.55,9.619149821640905,129.38461538461542,13,100
0.0,1206.8686868686866,128.7070707070707,62.45454545454545,61.989898989899,9.960949875112972,121.16,25,99
0.0,1164.28,129.57,59.54,59.26,9.261815980629537,125.69565217391305,23,100
1247.8415841584156,1247.8415841584156,143.41584158415841,64.08910891089107,64.08910891089107,8.018754618912213,155.61538461538458,13,101
0.0,1136.2772277227725,130.54455445544554,58.56435643564357,58.425742574257434,9.0618502904382,125.3913043478261,23,101
0.0,1242.343137254902,125.22549019607844,63.99019607843139,63.99019607843139,10.125738598983023,122.65384615384615,26,102
1391.666666666667,1397.8080808080808,144.74747474747474,72.10101010101009,71.76767676767676,10.774471332025287,129.73333333333332,15,99
0.0,1093.126213592233,128.49514563106797,56.10679611650485,56.20388349514563,9.039660449860099,120.8181818181818,22,103
0.0,1081.0686274509803,133.31372549019608,55.20588235294117,55.07843137254902,8.478969627066514,127.5,20,102
0.0,1207.611650485437,123.07766990291262,61.80582524271845,61.42718446601942,9.74484882452556,123.92307692307692,26,103
1497.4752475247526,1489.5544554455444,141.17821782178214,76.56435643564356,76.97029702970299,10.735527606814737,138.75,16,101
0.0,1156.8118811881188,132.25742574257427,58.96039603960397,58.96039603960397,9.267975741492572,124.8181818181818,22,101
0.0,1192.49,129.05,61.18,61.18,9.42415120274914,126.52173913043478,23,100
1501.88,1501.88,141.54,77.17,77.17,10.737301161751565,139.875,16,100
0.0,1131.7373737373734,131.2929292929293,57.97979797979797,58.78787878787879,8.972754083405581,126.1304347826087,23,99
0.0,1190.63,129.74,61.49,61.49,9.56064257028112,124.5,24,100
1537.6868686868686,1550.0404040404042,140.54545454545453,79.98989898989899,79.34343434343434,11.795294032536647,131.41176470588235,17,99
0.0,1084.4,136.63,55.88,55.88,8.495103799451627,127.65,20,100
0.0,1108.7227722772277,133.22772277227722,57.02970297029703,57.02970297029703,8.684512576584034,127.66666666666669,21,101
